sequence_name,frame_number,label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,H,D,P40,image_sample
fall-16,007,-1,1.8457,1.7821,0.35813,145.5356,0.71137,1308.9127,762.9573,0.064737,./data/fall_imgs/fall-16-cam0-d-007.png
fall-16,008,-1,1.8323,1.7476,0.36823,146.1527,0.70432,1295.9536,752.5926,0.075076,./data/fall_imgs/fall-16-cam0-d-008.png
fall-16,009,-1,1.8272,1.6959,0.36943,146.3983,0.70589,1298.8326,755.5495,0.069941,./data/fall_imgs/fall-16-cam0-d-009.png
fall-16,010,-1,1.7605,1.6775,0.35649,147.4186,0.70465,1296.5629,758.3237,0.065932,./data/fall_imgs/fall-16-cam0-d-010.png
fall-16,011,-1,1.8302,1.6493,0.3771,144.6879,0.70021,1288.3793,757.0802,0.064477,./data/fall_imgs/fall-16-cam0-d-011.png
fall-16,012,-1,1.9007,1.7168,0.38258,140.7763,0.68591,1262.0708,767.208,0.06725,./data/fall_imgs/fall-16-cam0-d-012.png
fall-16,013,-1,1.764,1.5951,0.38433,147.1637,0.67906,1249.4694,751.3981,0.068116,./data/fall_imgs/fall-16-cam0-d-013.png
fall-16,014,-1,1.6905,1.5654,0.37378,149.6365,0.68145,1253.8591,754.5325,0.061624,./data/fall_imgs/fall-16-cam0-d-014.png
fall-16,015,-1,1.7469,1.5732,0.38472,148.8816,0.68088,1252.8136,754.9444,0.064633,./data/fall_imgs/fall-16-cam0-d-015.png
fall-16,016,-1,1.6826,1.5428,0.37111,150.5611,0.68025,1251.669,752.1845,0.063508,./data/fall_imgs/fall-16-cam0-d-016.png
fall-16,017,0,1.5304,1.602,0.33632,151.7671,0.67237,1237.1663,760.4306,0.066481,./data/fall_imgs/fall-16-cam0-d-017.png
fall-16,018,0,1.578,1.5742,0.35605,153.9036,0.6674,1228.0114,755.5131,0.063333,./data/fall_imgs/fall-16-cam0-d-018.png
fall-16,019,0,0.86842,1.9682,0.43837,165.8261,0.659,1212.5603,834.4894,0.0,./data/fall_imgs/fall-16-cam0-d-019.png
fall-16,020,0,1.3958,1.4953,0.34309,160.6008,0.65536,1205.8588,746.9986,0.064858,./data/fall_imgs/fall-16-cam0-d-020.png
fall-16,021,0,1.2842,1.456,0.40923,164.258,0.65246,1200.5176,757.3357,0.050798,./data/fall_imgs/fall-16-cam0-d-021.png
fall-16,022,0,1.3632,1.4658,0.37086,164.0335,0.63526,1168.874,737.0491,0.070247,./data/fall_imgs/fall-16-cam0-d-022.png
fall-16,023,0,1.3333,1.4404,0.37016,166.109,0.62979,1158.8177,728.3733,0.076837,./data/fall_imgs/fall-16-cam0-d-023.png
fall-16,024,0,1.3061,1.4421,0.3818,168.9091,0.62926,1157.846,722.571,0.078039,./data/fall_imgs/fall-16-cam0-d-024.png
fall-16,025,0,1.25,1.4103,0.38512,172.9261,0.61478,1131.1967,720.7868,0.074107,./data/fall_imgs/fall-16-cam0-d-025.png
fall-16,026,0,1.1942,1.3836,0.38286,177.2198,0.60456,1112.3886,712.9096,0.078446,./data/fall_imgs/fall-16-cam0-d-026.png
fall-16,027,0,1.1845,1.3929,0.39076,180.0715,0.59975,1103.5446,710.576,0.079629,./data/fall_imgs/fall-16-cam0-d-027.png
fall-16,028,0,1.1449,1.3565,0.40254,183.7006,0.5839,1074.3695,703.2742,0.080869,./data/fall_imgs/fall-16-cam0-d-028.png
fall-16,029,0,1.1143,1.3639,0.41567,187.4851,0.57683,1061.3755,696.8012,0.087927,./data/fall_imgs/fall-16-cam0-d-029.png
fall-16,030,0,1.1202,1.3436,0.4232,189.878,0.5695,1047.8847,686.9992,0.098147,./data/fall_imgs/fall-16-cam0-d-030.png
fall-16,031,0,1.101,1.3254,0.43823,192.9501,0.55842,1027.4987,673.7229,0.11047,./data/fall_imgs/fall-16-cam0-d-031.png
fall-16,032,0,1.0664,1.3051,0.45093,198.406,0.55072,1013.3165,660.8042,0.12575,./data/fall_imgs/fall-16-cam0-d-032.png
fall-16,033,0,1.0521,1.3408,0.4477,200.772,0.5436,1000.2312,648.5781,0.14615,./data/fall_imgs/fall-16-cam0-d-033.png
fall-16,034,0,1.0332,1.3641,0.46474,202.651,0.53341,981.4733,631.6043,0.16915,./data/fall_imgs/fall-16-cam0-d-034.png
fall-16,035,0,1.0094,1.3484,0.47675,209.5494,0.52375,963.6964,612.3302,0.19492,./data/fall_imgs/fall-16-cam0-d-035.png
fall-16,036,0,0.98585,1.3707,0.48646,215.9187,0.51191,941.9094,592.6088,0.21866,./data/fall_imgs/fall-16-cam0-d-036.png
fall-16,037,0,0.96667,1.3954,0.50049,221.233,0.49649,913.534,570.2169,0.25211,./data/fall_imgs/fall-16-cam0-d-037.png
fall-16,038,0,0.91284,1.4729,0.49304,228.4677,0.48827,898.4135,550.1089,0.27519,./data/fall_imgs/fall-16-cam0-d-038.png
fall-16,039,0,0.84581,1.631,0.47765,232.9927,0.4705,865.7139,529.4208,0.29936,./data/fall_imgs/fall-16-cam0-d-039.png
fall-16,040,0,0.8,1.5835,0.47651,247.3056,0.45488,836.9796,490.2717,0.35612,./data/fall_imgs/fall-16-cam0-d-040.png
fall-16,041,0,0.71371,1.7828,0.46118,254.5944,0.43049,792.0964,460.1616,0.38204,./data/fall_imgs/fall-16-cam0-d-041.png
fall-16,042,0,0.64063,2.0006,0.47787,265.5566,0.39936,734.821,421.3904,0.43219,./data/fall_imgs/fall-16-cam0-d-042.png
fall-16,043,0,0.56877,2.3226,0.45018,274.257,0.37026,681.2708,383.9572,0.48591,./data/fall_imgs/fall-16-cam0-d-043.png
fall-16,044,0,0.48929,2.5657,0.46887,284.5564,0.32606,599.955,344.0612,0.58495,./data/fall_imgs/fall-16-cam0-d-044.png
fall-16,045,0,0.44406,2.8594,0.47965,296.7862,0.29857,549.3729,311.1597,0.69688,./data/fall_imgs/fall-16-cam0-d-045.png
fall-16,046,0,0.41391,3.291,0.44593,315.2394,0.27265,501.673,280.3558,0.82595,./data/fall_imgs/fall-16-cam0-d-046.png
fall-16,047,1,0.38662,3.3386,0.54604,302.7574,0.25689,472.6794,256.0069,0.94049,./data/fall_imgs/fall-16-cam0-d-047.png
fall-16,048,1,0.35048,3.9004,0.45462,331.4592,0.23463,431.7214,226.8024,0.99598,./data/fall_imgs/fall-16-cam0-d-048.png
fall-16,049,1,0.32852,3.6062,0.52898,307.7618,0.20588,378.8254,214.0157,1.0,./data/fall_imgs/fall-16-cam0-d-049.png
fall-16,050,1,0.32616,3.578,0.51085,315.5326,0.20429,375.9012,207.3905,1.0,./data/fall_imgs/fall-16-cam0-d-050.png
fall-16,051,1,0.3289,3.7233,0.43941,332.0106,0.20063,369.1679,193.8186,1.0,./data/fall_imgs/fall-16-cam0-d-051.png
fall-16,052,1,0.3311,3.6281,0.43019,329.6909,0.21519,395.9476,190.1763,1.0,./data/fall_imgs/fall-16-cam0-d-052.png
fall-16,053,1,0.32441,3.764,0.42203,331.0076,0.19379,356.5666,184.6723,1.0,./data/fall_imgs/fall-16-cam0-d-053.png
fall-16,054,1,0.31773,3.762,0.40996,332.9495,0.20437,376.0437,183.5657,1.0,./data/fall_imgs/fall-16-cam0-d-054.png
fall-16,055,1,0.32,3.9739,0.40319,339.3249,0.19903,366.2192,179.5348,1.0,./data/fall_imgs/fall-16-cam0-d-055.png
fall-17,001,-1,2.4348,2.9157,0.44793,138.1301,0.94444,1737.761,943.8231,0.14105,./data/fall_imgs/fall-17-cam0-d-001.png
fall-17,002,-1,2.413,2.9137,0.46117,140.8371,0.94081,1731.0931,934.5701,0.15012,./data/fall_imgs/fall-17-cam0-d-002.png
fall-17,003,-1,2.3404,2.8556,0.45271,138.7307,0.93512,1720.6293,940.2224,0.14473,./data/fall_imgs/fall-17-cam0-d-003.png
fall-17,004,-1,2.3441,2.8757,0.4637,137.2332,0.93176,1714.4459,950.4429,0.13562,./data/fall_imgs/fall-17-cam0-d-004.png
fall-17,005,-1,2.3441,2.9372,0.45891,135.7583,0.95698,1760.8411,935.7755,0.14832,./data/fall_imgs/fall-17-cam0-d-005.png
fall-17,006,-1,2.2128,2.5445,0.45632,140.1762,0.92109,1694.8051,953.6421,0.11713,./data/fall_imgs/fall-17-cam0-d-006.png
fall-17,007,-1,2.4674,2.8839,0.44733,137.1116,0.95679,1760.4937,942.778,0.14087,./data/fall_imgs/fall-17-cam0-d-007.png
fall-17,008,-1,2.2473,2.7123,0.4032,130.5885,0.90133,1658.4521,979.9485,0.073625,./data/fall_imgs/fall-17-cam0-d-008.png
fall-17,009,-1,2.3152,2.8807,0.45045,132.9403,0.90415,1663.6437,957.1634,0.12088,./data/fall_imgs/fall-17-cam0-d-009.png
fall-17,010,-1,2.1319,2.4595,0.45055,141.4204,0.85967,1581.802,984.7375,0.080085,./data/fall_imgs/fall-17-cam0-d-010.png
fall-17,011,-1,2.3804,2.5517,0.4192,140.9874,0.93983,1729.2915,1026.4661,0.074473,./data/fall_imgs/fall-17-cam0-d-011.png
fall-17,012,-1,1.8778,2.3768,0.46831,142.1659,0.74073,1362.9446,845.4917,0.14544,./data/fall_imgs/fall-17-cam0-d-012.png
fall-17,013,-1,2.3736,2.6592,0.42104,137.6895,0.91384,1681.4628,1014.7142,0.07552,./data/fall_imgs/fall-17-cam0-d-013.png
fall-17,014,-1,2.3043,2.5694,0.43668,140.5335,0.92029,1693.3259,999.4819,0.080075,./data/fall_imgs/fall-17-cam0-d-014.png
fall-17,015,-1,2.4348,2.9343,0.45181,138.2159,0.93527,1720.8984,946.1241,0.13983,./data/fall_imgs/fall-17-cam0-d-015.png
fall-17,016,-1,2.3804,2.8793,0.45245,137.3319,0.92693,1705.5514,967.8301,0.12286,./data/fall_imgs/fall-17-cam0-d-016.png
fall-17,017,-1,2.4286,2.6002,0.40769,142.6434,0.9394,1728.5,1037.0638,0.080132,./data/fall_imgs/fall-17-cam0-d-017.png
fall-17,018,-1,1.7527,1.8995,0.4873,147.8188,0.92549,1702.8943,1121.8221,0.0,./data/fall_imgs/fall-17-cam0-d-018.png
fall-17,019,-1,2.4457,2.673,0.42367,138.9583,0.9477,1743.7752,1004.5508,0.082212,./data/fall_imgs/fall-17-cam0-d-019.png
fall-17,020,-1,1.7826,2.0928,0.54076,144.0753,0.90468,1664.6132,1075.7306,0.0,./data/fall_imgs/fall-17-cam0-d-020.png
fall-17,021,-1,1.8462,2.141,0.53349,142.0098,0.91384,1681.4628,1070.2477,0.00024522,./data/fall_imgs/fall-17-cam0-d-021.png
fall-17,022,-1,2.4333,2.7711,0.48803,141.8326,0.90049,1656.9103,946.154,0.13411,./data/fall_imgs/fall-17-cam0-d-022.png
fall-17,023,-1,2.4783,2.8203,0.47244,140.8074,0.92832,1708.1052,940.8345,0.14097,./data/fall_imgs/fall-17-cam0-d-023.png
fall-17,024,-1,2.4022,2.9137,0.47379,137.0145,0.91091,1676.0794,942.1445,0.13734,./data/fall_imgs/fall-17-cam0-d-024.png
fall-17,025,-1,2.4457,2.5216,0.43527,141.8006,0.93081,1712.6944,1015.378,0.0697,./data/fall_imgs/fall-17-cam0-d-025.png
fall-17,026,-1,1.25,1.4158,0.58998,149.4681,0.90674,1668.398,1209.4681,0.0,./data/fall_imgs/fall-17-cam0-d-026.png
fall-17,027,-1,2.4348,2.6663,0.48049,140.7002,0.93574,1721.761,974.849,0.10907,./data/fall_imgs/fall-17-cam0-d-027.png
fall-17,028,-1,1.9444,2.0948,0.53448,143.6263,0.94022,1730.0095,1082.7875,0.0,./data/fall_imgs/fall-17-cam0-d-028.png
fall-17,029,-1,1.5556,1.7337,0.58873,146.7985,0.93196,1714.8063,1143.1405,0.0,./data/fall_imgs/fall-17-cam0-d-029.png
fall-17,030,-1,1.3152,1.4053,0.57851,154.017,0.93039,1711.921,1221.0159,0.0,./data/fall_imgs/fall-17-cam0-d-030.png
fall-17,031,-1,1.9263,2.2546,0.50906,143.7893,0.93636,1722.9111,1063.8785,0.010847,./data/fall_imgs/fall-17-cam0-d-031.png
fall-17,032,-1,2.4362,2.7144,0.46186,141.4675,0.94558,1739.8607,978.3968,0.10461,./data/fall_imgs/fall-17-cam0-d-032.png
fall-17,033,-1,2.4362,2.6182,0.43845,146.2512,0.94244,1734.0935,1003.6645,0.067281,./data/fall_imgs/fall-17-cam0-d-033.png
fall-17,034,-1,2.4624,2.9072,0.43861,144.9635,0.92902,1709.4051,948.7087,0.13275,./data/fall_imgs/fall-17-cam0-d-034.png
fall-17,035,-1,2.4301,2.9035,0.48368,139.6678,0.93158,1714.114,954.4586,0.12994,./data/fall_imgs/fall-17-cam0-d-035.png
fall-17,036,-1,2.4043,2.9244,0.48207,139.4531,0.92237,1697.1627,948.682,0.13378,./data/fall_imgs/fall-17-cam0-d-036.png
fall-17,037,-1,2.4362,2.9219,0.46966,135.4377,0.908,1670.729,941.2798,0.13492,./data/fall_imgs/fall-17-cam0-d-037.png
fall-17,038,-1,2.4731,3.0303,0.47022,133.432,0.93035,1711.8509,945.8109,0.138,./data/fall_imgs/fall-17-cam0-d-038.png
fall-17,039,-1,2.5426,3.0966,0.45406,131.675,0.94108,1731.5901,950.2511,0.13273,./data/fall_imgs/fall-17-cam0-d-039.png
fall-17,040,-1,2.5053,3.133,0.45276,129.6519,0.92546,1702.8539,951.8888,0.13344,./data/fall_imgs/fall-17-cam0-d-040.png
fall-17,041,-1,2.4211,3.0022,0.44838,130.1455,0.90168,1659.0899,960.4191,0.11657,./data/fall_imgs/fall-17-cam0-d-041.png
fall-17,042,-1,2.5,3.0462,0.44371,131.0495,0.91246,1678.9278,952.1591,0.13029,./data/fall_imgs/fall-17-cam0-d-042.png
fall-17,043,-1,2.6277,3.0068,0.42153,129.5224,0.9271,1705.8574,982.3073,0.097987,./data/fall_imgs/fall-17-cam0-d-043.png
fall-17,044,-1,2.5368,2.9553,0.42721,130.9524,0.89252,1642.2289,975.8214,0.10265,./data/fall_imgs/fall-17-cam0-d-044.png
fall-17,045,-1,2.6421,3.0987,0.41883,132.3145,0.93848,1726.8029,980.5792,0.10824,./data/fall_imgs/fall-17-cam0-d-045.png
fall-17,046,-1,2.6354,3.0867,0.41695,131.5537,0.93859,1727.0009,985.4917,0.10507,./data/fall_imgs/fall-17-cam0-d-046.png
fall-17,047,-1,2.625,3.0119,0.42903,146.0306,0.91411,1681.9634,954.264,0.12747,./data/fall_imgs/fall-17-cam0-d-047.png
fall-17,048,-1,2.5979,3.0415,0.43078,146.3871,0.90692,1668.727,942.4897,0.1396,./data/fall_imgs/fall-17-cam0-d-048.png
fall-17,049,-1,2.6042,3.0253,0.42979,131.0371,0.89117,1639.7492,962.5226,0.11692,./data/fall_imgs/fall-17-cam0-d-049.png
fall-17,050,-1,2.625,2.8184,0.42295,132.6339,0.89862,1653.4669,995.3805,0.086982,./data/fall_imgs/fall-17-cam0-d-050.png
fall-17,051,-1,2.6354,2.9545,0.43886,131.6995,0.89898,1654.1322,971.9625,0.10986,./data/fall_imgs/fall-17-cam0-d-051.png
fall-17,052,-1,2.6186,2.8425,0.42978,129.3888,0.90537,1665.8769,998.2592,0.080083,./data/fall_imgs/fall-17-cam0-d-052.png
fall-17,053,-1,2.5816,2.9484,0.44942,131.2943,0.89084,1639.1465,955.1811,0.112,./data/fall_imgs/fall-17-cam0-d-053.png
fall-17,054,-1,2.5876,2.727,0.45036,130.3966,0.89398,1644.929,984.2325,0.075604,./data/fall_imgs/fall-17-cam0-d-054.png
fall-17,055,-1,2.5938,2.6968,0.46268,129.4973,0.87334,1606.9448,975.0802,0.076311,./data/fall_imgs/fall-17-cam0-d-055.png
fall-17,056,-1,2.48,2.6387,0.45448,130.7084,0.87341,1607.0768,968.6237,0.078609,./data/fall_imgs/fall-17-cam0-d-056.png
fall-17,057,-1,2.4231,2.6788,0.44727,141.1635,0.8734,1607.0595,948.0519,0.093329,./data/fall_imgs/fall-17-cam0-d-057.png
fall-17,058,-1,2.3846,2.537,0.46685,151.072,0.86034,1583.0263,947.5177,0.08961,./data/fall_imgs/fall-17-cam0-d-058.png
fall-17,059,0,2.3524,2.5203,0.47395,164.7424,0.84771,1559.7924,920.7684,0.10731,./data/fall_imgs/fall-17-cam0-d-059.png
fall-17,060,0,2.2523,2.4379,0.47097,171.8151,0.82124,1511.0747,926.2146,0.092301,./data/fall_imgs/fall-17-cam0-d-060.png
fall-17,061,0,2.1667,2.3046,0.47503,184.8538,0.80291,1477.3611,912.4229,0.08813,./data/fall_imgs/fall-17-cam0-d-061.png
fall-17,062,0,2.1651,2.2441,0.47753,202.3447,0.79745,1467.3062,899.0073,0.089629,./data/fall_imgs/fall-17-cam0-d-062.png
fall-17,063,0,2.1182,2.1727,0.4824,223.1228,0.78905,1451.8524,868.1912,0.10587,./data/fall_imgs/fall-17-cam0-d-063.png
fall-17,064,0,1.9145,2.0329,0.46596,242.852,0.76198,1402.0425,860.022,0.091631,./data/fall_imgs/fall-17-cam0-d-064.png
fall-17,065,0,1.9298,2.0,0.47795,261.5296,0.73914,1360.0149,828.573,0.10261,./data/fall_imgs/fall-17-cam0-d-065.png
fall-17,066,0,1.8761,1.9225,0.49996,284.1224,0.71379,1313.3706,802.3898,0.089421,./data/fall_imgs/fall-17-cam0-d-066.png
fall-17,067,0,1.5678,1.6084,0.51058,279.5543,0.69427,1277.4571,815.0356,0.020904,./data/fall_imgs/fall-17-cam0-d-067.png
fall-17,068,0,1.6549,1.585,0.51895,296.7047,0.66497,1223.5361,781.1433,0.05052,./data/fall_imgs/fall-17-cam0-d-068.png
fall-17,069,0,1.7018,1.5591,0.48408,307.9402,0.64157,1180.4908,744.881,0.07295,./data/fall_imgs/fall-17-cam0-d-069.png
fall-17,070,0,1.725,1.5752,0.4376,317.2139,0.614,1129.7564,700.0183,0.10883,./data/fall_imgs/fall-17-cam0-d-070.png
fall-17,071,0,1.8947,1.5614,0.36022,165.8978,0.58689,1079.8822,690.3826,0.15772,./data/fall_imgs/fall-17-cam0-d-071.png
fall-17,072,0,1.768,1.6125,0.36355,180.2672,0.55572,1022.5183,627.8512,0.23748,./data/fall_imgs/fall-17-cam0-d-072.png
fall-17,073,0,1.5493,1.5555,0.35333,201.3134,0.52165,959.8451,586.6904,0.263,./data/fall_imgs/fall-17-cam0-d-073.png
fall-17,074,0,1.3718,1.5457,0.36422,213.413,0.49777,915.9035,539.1342,0.30545,./data/fall_imgs/fall-17-cam0-d-074.png
fall-17,075,0,1.3826,1.426,0.39177,203.9894,0.47182,868.1501,522.5113,0.28931,./data/fall_imgs/fall-17-cam0-d-075.png
fall-17,076,0,1.302,1.1996,0.42524,192.591,0.43909,807.9314,489.1873,0.30638,./data/fall_imgs/fall-17-cam0-d-076.png
fall-17,077,0,1.256,2.3536,0.3734,131.197,0.38863,715.0805,456.5,0.33365,./data/fall_imgs/fall-17-cam0-d-077.png
fall-17,078,0,1.2667,1.5689,0.45861,208.3837,0.38463,707.7196,481.8562,0.27845,./data/fall_imgs/fall-17-cam0-d-078.png
fall-17,079,0,1.1172,1.4897,0.44691,220.6581,0.36081,663.8994,468.1892,0.24814,./data/fall_imgs/fall-17-cam0-d-079.png
fall-17,080,0,1.0135,1.2783,0.49923,224.2685,0.33669,619.5082,425.1978,0.36371,./data/fall_imgs/fall-17-cam0-d-080.png
fall-17,081,0,0.90909,1.1858,0.58196,235.4244,0.31858,586.1933,396.849,0.43604,./data/fall_imgs/fall-17-cam0-d-081.png
fall-17,082,0,0.86093,1.1688,0.64626,237.1787,0.30304,557.5878,363.5853,0.54501,./data/fall_imgs/fall-17-cam0-d-082.png
fall-17,083,0,0.80537,1.2301,0.70101,245.3081,0.26449,486.6678,341.3105,0.68917,./data/fall_imgs/fall-17-cam0-d-083.png
fall-17,084,0,0.73377,1.4342,0.70118,244.2108,0.25152,462.8013,321.9028,0.93099,./data/fall_imgs/fall-17-cam0-d-084.png
fall-17,085,0,0.64968,1.6384,0.67266,233.0078,0.23158,426.106,297.2776,0.99796,./data/fall_imgs/fall-17-cam0-d-085.png
fall-17,086,0,0.59119,1.9186,0.55948,184.0414,0.21234,390.7139,268.2491,1.0,./data/fall_imgs/fall-17-cam0-d-086.png
fall-17,087,0,0.53125,2.1397,0.62647,200.1064,0.18665,343.4411,252.2519,1.0,./data/fall_imgs/fall-17-cam0-d-087.png
fall-17,088,0,0.42236,2.8692,0.63875,176.4223,0.18871,347.234,233.9047,1.0,./data/fall_imgs/fall-17-cam0-d-088.png
fall-17,089,1,0.40491,2.8238,0.62316,173.1712,0.19531,359.367,233.4468,1.0,./data/fall_imgs/fall-17-cam0-d-089.png
fall-17,090,1,0.52273,1.816,0.58553,182.1864,0.1917,352.7252,236.8344,1.0,./data/fall_imgs/fall-17-cam0-d-090.png
fall-17,091,1,0.63158,1.8338,0.54508,189.2779,0.18649,343.138,242.8079,1.0,./data/fall_imgs/fall-17-cam0-d-091.png
fall-17,092,1,0.41772,3.1071,0.53232,169.7951,0.19583,360.3189,240.4201,1.0,./data/fall_imgs/fall-17-cam0-d-092.png
fall-17,093,1,0.46914,2.4167,0.52802,178.7806,0.19586,360.3839,235.9411,1.0,./data/fall_imgs/fall-17-cam0-d-093.png
fall-17,094,1,0.59633,2.1928,0.42442,113.4991,0.18561,341.5199,236.4358,1.0,./data/fall_imgs/fall-17-cam0-d-094.png
fall-17,095,1,0.57025,2.8928,0.40424,188.5341,0.16911,311.1595,229.5157,1.0,./data/fall_imgs/fall-17-cam0-d-095.png
fall-18,001,-1,1.5928,1.8331,0.37553,156.3127,0.73675,1355.6213,779.0919,0.033209,./data/fall_imgs/fall-18-cam0-d-001.png
fall-18,002,-1,1.5928,1.8329,0.37117,156.2423,0.73528,1352.9066,781.8925,0.034753,./data/fall_imgs/fall-18-cam0-d-002.png
fall-18,003,-1,1.5915,1.7951,0.39167,154.1252,0.71891,1322.7857,778.7099,0.033522,./data/fall_imgs/fall-18-cam0-d-003.png
fall-18,004,-1,1.5854,1.7562,0.39604,153.2807,0.71439,1314.4823,783.139,0.033754,./data/fall_imgs/fall-18-cam0-d-004.png
fall-18,005,-1,1.9312,1.9261,0.34778,149.4149,0.73069,1344.4768,756.3739,0.072874,./data/fall_imgs/fall-18-cam0-d-005.png
fall-18,006,-1,1.8144,1.8589,0.33879,150.2576,0.73279,1348.3351,761.53,0.065624,./data/fall_imgs/fall-18-cam0-d-006.png
fall-18,007,-1,1.6125,1.6832,0.40465,148.5229,0.72086,1326.3736,780.8185,0.036758,./data/fall_imgs/fall-18-cam0-d-007.png
fall-18,008,-1,1.5901,1.6385,0.41637,148.3107,0.70852,1303.6774,782.7629,0.03508,./data/fall_imgs/fall-18-cam0-d-008.png
fall-18,009,-1,1.5786,1.5799,0.41775,148.6357,0.7031,1293.6988,775.0281,0.034789,./data/fall_imgs/fall-18-cam0-d-009.png
fall-18,010,-1,1.8839,1.7348,0.38095,145.2679,0.7103,1306.9509,760.1373,0.064088,./data/fall_imgs/fall-18-cam0-d-010.png
fall-18,011,-1,1.5962,1.5472,0.43245,147.9268,0.69801,1284.3382,772.4959,0.037862,./data/fall_imgs/fall-18-cam0-d-011.png
fall-18,012,-1,1.8452,1.6674,0.39156,144.0108,0.68856,1266.9467,752.9893,0.067404,./data/fall_imgs/fall-18-cam0-d-012.png
fall-18,013,-1,1.8684,1.6554,0.40011,144.1718,0.68417,1258.8684,750.1494,0.068492,./data/fall_imgs/fall-18-cam0-d-013.png
fall-18,014,-1,1.8543,1.6071,0.41223,146.7802,0.67503,1242.0512,747.8447,0.068851,./data/fall_imgs/fall-18-cam0-d-014.png
fall-18,015,-1,1.6353,1.5639,0.37886,151.0621,0.67291,1238.1623,743.0328,0.071544,./data/fall_imgs/fall-18-cam0-d-015.png
fall-18,016,0,1.4753,1.4246,0.45361,156.0208,0.66418,1222.0907,753.3605,0.050504,./data/fall_imgs/fall-18-cam0-d-016.png
fall-18,017,0,1.6228,1.494,0.40168,155.6461,0.65883,1212.2419,733.4688,0.072996,./data/fall_imgs/fall-18-cam0-d-017.png
fall-18,018,0,1.5731,1.4357,0.40394,161.3922,0.65431,1203.9385,725.2358,0.084172,./data/fall_imgs/fall-18-cam0-d-018.png
fall-18,019,0,1.4972,1.4108,0.41057,164.5858,0.645,1186.8037,717.0484,0.094506,./data/fall_imgs/fall-18-cam0-d-019.png
fall-18,020,0,1.4341,1.3665,0.41106,168.6171,0.63344,1165.5291,713.206,0.10591,./data/fall_imgs/fall-18-cam0-d-020.png
fall-18,021,0,1.328,1.3535,0.37421,179.8764,0.60791,1118.5541,718.6789,0.13063,./data/fall_imgs/fall-18-cam0-d-021.png
fall-18,022,0,1.2718,1.2846,0.42446,176.5332,0.60215,1107.9648,688.855,0.13153,./data/fall_imgs/fall-18-cam0-d-022.png
fall-18,023,0,1.2111,1.3047,0.39767,184.6895,0.58726,1080.5539,699.0535,0.14377,./data/fall_imgs/fall-18-cam0-d-023.png
fall-18,024,0,1.1692,1.2433,0.41255,188.8454,0.57278,1053.919,690.6888,0.14738,./data/fall_imgs/fall-18-cam0-d-024.png
fall-18,025,0,1.1,1.1856,0.40954,194.3516,0.56689,1043.0866,686.7296,0.15015,./data/fall_imgs/fall-18-cam0-d-025.png
fall-18,026,0,1.09,1.1593,0.42846,197.1517,0.55457,1020.4079,672.201,0.16001,./data/fall_imgs/fall-18-cam0-d-026.png
fall-18,027,0,1.0605,1.1181,0.48321,199.6426,0.54299,999.1033,643.7378,0.17993,./data/fall_imgs/fall-18-cam0-d-027.png
fall-18,028,0,1.0607,1.1046,0.51033,203.8,0.52997,975.1479,631.6843,0.18672,./data/fall_imgs/fall-18-cam0-d-028.png
fall-18,029,0,1.0228,1.0919,0.48284,206.7913,0.52322,962.7189,630.8276,0.19134,./data/fall_imgs/fall-18-cam0-d-029.png
fall-18,030,0,1.0229,1.0526,0.54534,210.5099,0.51776,952.6786,610.8287,0.1992,./data/fall_imgs/fall-18-cam0-d-030.png
fall-18,031,0,0.96476,1.0517,0.54704,215.0812,0.50902,936.6002,598.3368,0.2078,./data/fall_imgs/fall-18-cam0-d-031.png
fall-18,032,0,0.9345,1.0805,0.56052,219.826,0.49722,914.8898,590.6629,0.21289,./data/fall_imgs/fall-18-cam0-d-032.png
fall-18,033,0,0.88186,1.1539,0.54836,229.8763,0.48749,896.9833,581.7782,0.22237,./data/fall_imgs/fall-18-cam0-d-033.png
fall-18,034,0,0.85774,1.224,0.58202,234.929,0.47645,876.6677,564.564,0.23667,./data/fall_imgs/fall-18-cam0-d-034.png
fall-18,035,0,0.75379,1.322,0.55425,248.8923,0.46325,852.3857,540.7094,0.26592,./data/fall_imgs/fall-18-cam0-d-035.png
fall-18,036,0,0.70803,1.4221,0.5465,258.094,0.45388,835.1482,518.6383,0.27862,./data/fall_imgs/fall-18-cam0-d-036.png
fall-18,037,0,0.69776,1.5636,0.54817,252.0311,0.43978,809.2012,514.2285,0.24443,./data/fall_imgs/fall-18-cam0-d-037.png
fall-18,038,0,0.61672,1.7404,0.57539,271.2057,0.41951,771.9029,474.6944,0.30405,./data/fall_imgs/fall-18-cam0-d-038.png
fall-18,039,0,0.5515,2.0263,0.53881,275.8102,0.39808,732.4607,461.6235,0.29897,./data/fall_imgs/fall-18-cam0-d-039.png
fall-18,040,0,0.45921,2.2199,0.55058,287.8315,0.37113,682.8868,422.2399,0.38934,./data/fall_imgs/fall-18-cam0-d-040.png
fall-18,041,0,0.5,2.3081,0.64223,251.3917,0.34267,630.5063,418.95,0.41837,./data/fall_imgs/fall-18-cam0-d-041.png
fall-18,042,0,0.43369,2.4266,0.70509,252.4618,0.31239,574.799,381.8591,0.56119,./data/fall_imgs/fall-18-cam0-d-042.png
